Username,Isi komentar,Jumlah like komentar,Waktu komentar
@Imaaaaahh,"Bener ga si katanya ada bayi yg jadi korba epstein? Katanya ada email dari dokter ke epstein yg bilang ""kalau bayi dengar suara ortunya sedot*annya makin kuat"" kurang lebih gitu. Bener ga?😢😢",0,1 bulan yang lalu
@AfniEta-t9y,apa FBI udah terlalu buntu dan capek krna se mind blowing ini kasusnya sampai publish segitu banyak nya file biar masyarakat yg bantu menganalisis??? netizen kn keren klau udah urusan beginian 😅,0,1 bulan yang lalu
@afnitacitradewi606,"Jeffrey Masih hidup, somewhere living his life 😂 apa sih yg gak bisa? Manusia cloning aj ada , apalagi ini terkoneksi ke elite Dunia.",0,1 bulan yang lalu
@HaikalArmy,Mungkin aja si jeffri kaga meninggal beneran mungkin di suap segala macam biar dragedi itu di lupain kalo salah ya saya gblk😅,0,1 bulan yang lalu
@christy2979,Jeprii 😭🤣🤣,0,1 bulan yang lalu
@mrpwr-h3d,"File epstein bisa buat sanggah para atheis, karena ternyata setan itu ada, dan anak buah mereka banyak, kalo ada setan berarti ada malaikat, berarti tuhan juga ada, setan is real guysss",0,1 bulan yang lalu
@araakim1805,Kalau kata gue pasti ujung nya kasus ini ditutup.. template nya kasus orng orng berduit kan bgtu.,0,1 bulan yang lalu
@chiwachiwa3505,"YANG ANEH ADALAH, KENAPA FILE-NYA SEGAMPANG INI TERSEBAR KE INTERNET DAN JADI KONSUMSI  PUBLIK DI SELURUH DUNIA???  TOLONG JADIKAN MYSTERIOUS THINGS LAGI BANG KESEL GUE, DUNIA GAK NGAPA-NGAPAIN DI DUNIA NYATA AKAN HAL INI KITA CUMA BISA KOAR-KOAR DI SOSMED KARENA NGGAK PUNYA KEKUATAN APA-APA",2,1 bulan yang lalu
@bellasalira8366,"anjir awal nya dr hasil kotor berakhir tragis dan kotor,semakin aq takut dngn yg nm nya uang haram.",0,1 bulan yang lalu
@armalfd,"Gw ragu dia pelaku utamanya, bisa jadi dia cuma kaki tangan elit global. Pulau pun mungkin bkn pulau pribadinya, tp pulau dipinjamkan orng atas nama dia, buat hal² jahat atau penggelapan",0,1 bulan yang lalu
@madumurni1305,Mau komen aelah komen apaan berat banget nih berita cerita hidup aing aja udah berat bang mau mikirin berita2 kayak gini maaf maaf nih bang otak aing gak muat bang 😅,0,1 bulan yang lalu
@LittleFairy071,Kenapa selalu gelisah dan gak nyaman ya kl denger atau baca berita ini,0,1 bulan yang lalu
@vrynad,Bahkan kulit dan dara bayi pun di jadikan sepatu,0,1 bulan yang lalu
@zee-16vv,kesel banget denger cerita si jepri,0,1 bulan yang lalu
@maulhasu,"Jujur sampe pusing nonton ini, saking ngga ngotaknya😢",0,1 bulan yang lalu
@ceciliagracemargaretha132,"Inget guys korban disini juga sama2 pelaku Karena nipu korban lainnya,korban lainnya lun berubah jadi pelaku juga... itu demi apa? Yap, demi UANG",0,1 bulan yang lalu
@minelyrics9839,"Jeffry ini kan ditangkap tanggal 10 agustus 2019, di akhir tahun 2019 kan mulai Covid 19. apakah ini semua emg sengaja ""mereka"" lakuin?",0,1 bulan yang lalu
@mahdialauddineffendi2349,23:14 itu Indonesia. Bukan Wakanda. 🗿 Palingan cuman kasus killmonger yang yang Abang jelaskan tadi.,0,10 hari yang lalu
@Detaryni,Mirip kisah series scandal ga sih.,0,1 bulan yang lalu
@lindubima3778,Inget sahroni,0,1 bulan yang lalu
@MiochiOchi,Ka hirotada soal human yang di poto di bikin kek ayam panggang?sudah liat?,0,1 bulan yang lalu
@MaroviaAnnisa,Leonardo dicaprio jg ada hubungan di kasus p dd jg deh kayanya,0,1 bulan yang lalu
@mhtm3657,Pusing ngikutin kasus ini 😮,0,1 bulan yang lalu
@granitmarmerbekasi8764,BG temen cerita,0,1 bulan yang lalu
@JackRoyal82,🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘🤘,0,1 bulan yang lalu
@titojosua1659,Boleh Kali TC bang,0,1 bulan yang lalu
@NabillaEka-k4g,Si jeprii😭😭,0,1 bulan yang lalu
@sanrea3967,"Updated terbaru bang, ada yg photo in dia Masih hidup di Israel, Dan satu hari setelah dia meninggal di mailnya ada yg liat dia beli Fortnite silver wkwkwk n Masih aktif sampai hari ini plus selakRang akun nya di privet mamanya littlestjeffri kaya pulau nya",0,1 bulan yang lalu
@anastio8521,Utk Yg muslim baik nya hapal kan surah kahfi ayat 1-10 fitnah dajal luar basa mengerikan. Semua pemimpin dunia dan para konglo di penggang mereka .,0,1 bulan yang lalu
@septianaulfa232,Sakittt bangttt sumpahh,0,1 bulan yang lalu
@riskidwirahayu4648,Dunia sudah gilaaaa😢,0,1 bulan yang lalu
@MuhmmdwigoWrdnaa,Bang kasih tutorial buat masuk ke situs itu,0,1 bulan yang lalu
@ayumihasan4858,ada film nya ka .kata nya ceritanya sama,0,1 bulan yang lalu
@jxz2jw,Gilein bang baca namanya Ghislaine. S-nya ga dibaca atuh.,0,1 bulan yang lalu
@mikhafamily4357,Karma is real 💯,0,1 bulan yang lalu
@NonaDita-k3y,Serem ya,0,1 bulan yang lalu
@nuriwu,Knp sekarang pakek kecemete bank....😁,0,1 bulan yang lalu
@elsaaldilasari,Kalo di konoha udah di tutup sama kasus selebriti,0,1 bulan yang lalu
@dewicahyaningrum-pw3gt,Jokowi kok gak disebut ka?,1,1 bulan yang lalu
@linawang7984,eh.. pas aku lg ngadon cream cheese.. astagaa.. ade ade ajae..😑,0,1 bulan yang lalu
@hellomondaynight2009,Untuk lebih jelas ada dokumenter di Netflix knp dia bisa kaya,0,1 bulan yang lalu
@sittirahmawati23,Temannya pp Didi?,0,1 bulan yang lalu
@jshfrc,Bukanna ini sudah lama sekali? Sekarang kok baru viral?,0,1 bulan yang lalu
@ilhamkhalisha8075,38:00 BAAL  - Baal enci aga Balenciaga Balmain,0,1 bulan yang lalu
@AtirahAtirah-i97,Entah kejadian apa yg ditutupi oleh kasus besar ini,0,1 bulan yang lalu
@wahyuzahwa4165,Di akhir² cerita aku jadi mual,0,1 bulan yang lalu
@Alex-xs6cb,hahaha,0,1 bulan yang lalu
@ucuisnayati4796,"Yg mereka share sudah sengeri itu, bagaimana kadar ngeri yg mereka ""simpan"" ?, yakin, tidak ""sekadar dan sesederhana itu"" ....bener ga, Hiro ?",0,1 bulan yang lalu
@income8,Nanya dg sopan; kenapa suara Lo melambai bang?,0,1 bulan yang lalu
@songofthestars3,Lah kok upload dua bang?,0,1 bulan yang lalu
@CintaRangga-h7k1l,Seremm😢😢,0,1 bulan yang lalu
@aisasasa9504,Ya fifty-fifty antara percaya dan tidak .. soalnya kasusnya pun blm kelar 🙏🙏,0,1 bulan yang lalu
@aluhrizki5866,ada hedwig 😭,0,1 bulan yang lalu
@Ahmadkhirzularifin,Drama ini mah files,0,1 bulan yang lalu
@AntiDaryati,"Gw sibuk main hayday bang, mkanya gak tau kasusnya",0,1 bulan yang lalu
@neninenz1796,Sptny si Jeffry anggota Freemason,0,1 bulan yang lalu
@lishui_id,Jelas jutaan😂 yg d share dari tahun jebot pas ipon baru keluar 😢,0,1 bulan yang lalu
@lishui_id,Uda gitu banyak yg di sensor karena di lindungi identitasnya,0,1 bulan yang lalu
@mirantidwikaswari3598,"Tapi korbannya pasti tau kan tidur sama siapa, misalnya si ini di jual ke Dnal trmp, ini ke bill get.",0,1 bulan yang lalu
@aryandapermataputry1271,pusing liat web doj file effstein 😢,1,1 bulan yang lalu
@devianahemas,Kak Hiro are u okay? Kantong matanya kenapa kak?,0,1 bulan yang lalu
@muthiawibiantisr,Gua mah malah tdr dah gedeg bgt😢😅,0,1 bulan yang lalu
@EndahWRoyalH,Bang jadi inget TC yang ngejus baby itu gak sih 😢,0,1 bulan yang lalu
@Lovely_loya,Bng suaranya hbis?,0,1 bulan yang lalu
@dolliesp,"engga ngerti lagi kenapa nama korban diungkapkan secara gamblang, apakah mereka engga berfikir damapk seterusnya ke hidup korban?? :_TAKUT::_TAKUT:",0,1 bulan yang lalu
@sitisopiah7517,Tu,0,1 bulan yang lalu
@AzaleaKhaliqa-s5p,"katanya ada ritual makan bayi entah benar atau tidak jadi ingat yg pernah dibahas Hirotada Radifan dulu ttng freemasonry di Indonesia klu dh masuk semua keluarga jg hrs masuk pas masuk hrs ikuti makan janin awal2 gk tau setelah masuk hrs nyari janin,klu dh ikut hidup akan makmur",0,1 bulan yang lalu
@chintyapoetry,Kuat banget ngerangkum 😭😭😭😭,0,1 bulan yang lalu
@yuniprameswari4074,agak mual ya dnger part tiap hari nyari downline 😢😭,0,1 bulan yang lalu
@BoredButStillDoIt,KONGSPIRASI GA TUHHH,0,1 bulan yang lalu
@whoami-ss4fl,Pesugihan barat,0,2 minggu yang lalu
@nunungfitridiananunung5536,PENGALIHAN ISU UTK SEBUAH HAL YG LEBIH BESAE,0,1 bulan yang lalu
@TheTsuha,Info baru si jepri masi hidup..  email main game dia masi aktif dan ad beberapa foto yg mirip dia,0,1 bulan yang lalu
@KratosHambaAllah,Padahal dengan kekuatan dan kekuasaan mereka itu bisa mengubah dunia menjadi lebih baik. Mereka akan menjadi pahlawan yang akan dikenang. Mereka punya banyak pilihan namun memilih untuk menjadi iblis. Mereka adalah orang kaya raya palsu!.,2,1 bulan yang lalu
@gwangjudiana7073,pake susuk pemikat si jepri 😭,0,1 bulan yang lalu
@MaiaHiroshi,Ada kasus lain yg lebih besar dari ini,0,1 bulan yang lalu
@sanongemas,12:47,0,1 bulan yang lalu
@Kaltim_Berau_Bugis,Kayak berdengung ke dengar bicaranya. Baru itu banyak efek suaranya berlebihan rese dengarnya. Kita maunya tenang dengar dengan serius.,0,1 bulan yang lalu
@LussiyanaDewi-qu9ne,"Orang begitu mana kepikiran begitu kak, mereka mikirin kesenangan diri sendiri doang",0,1 bulan yang lalu
@KratosHambaAllah,​ @LussiyanaDewi-qu9ne  sayang sekali padahal punya kekuatan tapi disalah gunakan. Di antara elite global itu harus diisi oleh orang yang berpihak pada sisi terang dunia. Dunia ini sudah didominasi sisi gelap perlu keseimbangan!.,0,1 bulan yang lalu
@hilmia_tussa,"Yang harus diwaspadai bukanlah file yang udah tersebar saatini, karena file yang tersebar adalah file lama, SDH terjadi dan gak BS siapa apain. Tapi rencana elit global kedepan, mereka punya planing apa untuk dunia dan umat manusia, planing itu yg harus di wasapadai",0,1 bulan yang lalu
@Mamateo2021,Freemason atw iluminati ga sih dia? Koq bisa semulus itu kisahnya? Freemanson itu kan katanya koneksinya banyak dan emank persaudaraannya deket bgt dgn para elite global makanya semua dipermudah,0,1 bulan yang lalu
@itsmiraaahere,Astaghfirullahalazim😢,0,1 bulan yang lalu
@iinindriyani-ju3ih,Buatan amerika sengaja muncul nya di china😢,0,1 bulan yang lalu
@AldoKidsTV,"Malsuin ijazah,kaya siapa ya😅",0,1 bulan yang lalu
@YuliantiAyuy,Babu kaya raya,0,1 bulan yang lalu
@harlinaamir7238,mata nyaaa kenapaaa hirooo?? 🤔🤔🤔,0,1 bulan yang lalu
@RegytaCahyani,Bang Hiro si P Diddy dah selesai blum ya kasusnya? Mo minta dirangkumin😅,0,1 bulan yang lalu
@iinandriyani-c6i,TC Vip sudah 8 hari belum nongol😢,0,1 bulan yang lalu
@ĘỷKỉęyn___MYF1Fans63_12,"Saya tidak percaya dia sudah mati..paling habis dia ditukar sama kambing hitam lain,dan dia bebas hidup secara rahsia..",0,1 bulan yang lalu
@hakabiprojectid,"Aku malah mikir... Orang se-pintar dia ga mungkin teledor/sebodoh itu dalam bertindak. Pasti dia udah memikirkan ini itu sebelum dia bertindak. Bukti² kebejatan elit global pasti di keep bener².. yg di up di US Justice aku yakin itu udah di pilih²in pasti ada bukti yg lebih mengerikan yg ga kita tau🤔 prsiden jg ga sebodoh itu ng-up file yg ""rahasia"" jadi public. Pasti untuk pengalihan biar kita sibuk bahas ini padahal ada rencana lebih besar lg",2,1 bulan yang lalu
@yulianalouren6605,sama kaya sambo sdh ga ada yg prnh bhs ntah kmna dia skrng,0,1 bulan yang lalu
@NenengWinarti-w6c9n,"Udah pernah denger kasus ini darigerald vincent ini sambil dan versi lengkap nya baru pertama kali mendengar kan kasus ini sambil,,,, angkat jemuran,,, pakaian baju,,, dan  nilepan baju pendek bayiku dan,,,, baju panjang tidur bayiku,,, dan celana panjang tidur bayiku,,, dan kaos singlet bayi ku,,, dan    5:46 dan belum selesai nonton video ini sambil gegara suamiku vc bareng bayiku yg lagi tidur dan,,, nilepan celana pendek bayiku dan,,, celana dalam bayiku dan,,,,kaos singlet bayi ku,,,baju pendek bayiku dan,,,, celana dalam mamah,,, dan celana dalam diriku,,, dan,,,, celana dalam adikku,,,,dan celana setrit diriku,,, dan bh ku,,, bh mamah,,, dan kerudung Mamah dan,, rapikan celana dalam mamah,,, dan celana dalam adikku,,, dan bh mamah,,, dan rapikan celana dalam adikku ke lemari pakaian dan,, dan nilepan pernel bayiku,,,   Dan sambil nemenin bayiku yg lagi tidur,,, dan mamah lagi bungkusan buras,,, dan adikku tidur,,, dan dan suamiku lagi kerja di Brebes,,, di Jawa,, dan hp ku baru nyala,, dari mati,,,",0,1 bulan yang lalu
@TheRezkizuka,Apa kira2 hubungan pulau itu sama logo nickelodeon ?,0,1 bulan yang lalu
@akhdansari,Bang matanya kenapa ??? Bengkak banget deh bang,0,1 bulan yang lalu
@jamaludin4879,P,1,1 bulan yang lalu
@dewiulfans1415,Bukanyaa itu termasuk rahasia yg menyangkut petinggi ya??gue malah curiga ada udang dibalik batu kenapa disebar,0,1 bulan yang lalu
@balboa6557,Kbr p diddy gmn y,0,1 bulan yang lalu
@scarababyy,8:40,0,2 hari yang lalu
@FahriYain,denger denger epstein files dirilis gara gara trump gajadi nyerang Iran ya?,0,1 bulan yang lalu
@nailamufid5717,Astaghfirullah,0,1 bulan yang lalu
@Fharr_624,VIP ku abis😭,0,1 bulan yang lalu
@SeptianiSanti-jw2qn,"Dsni kok cm dbhs korban pelecehan perempuan d bwh umur? Setahuku ank laki2 jg ada, ku prnh lht d konten sebelah ada kesaksian 1 org bpk2 yg mengaku prnh jd korban pelecehan d jmn eipstein ketika dia msh bocah, beliau blg sampe dia menikahpun n py ank, gk ada yg tw keluarganya atas pengslaman pahit yg beliau alami, tp krn kasus ini skrg2 udh mencuat lg, beliau siap jd saksi yg sdh psti pasangn, ank2y n keluarganya jd pd tw, beliau pun mengakui trauma yg dialami hingga kini 😢",0,2 minggu yang lalu
@febrianahmad8740,OKB (orang kaya banget) shela lulu ??,0,1 bulan yang lalu
@Marselina-bn5mx,Dunia para elit emang gitu.mainin gadis müda.ga usah jauh2  sekitar kita banyak gitu😊 ga usah jauh2 mainan org Kaya rata2 gitu.,0,1 bulan yang lalu
@nellyfebrianti9386,"Lebihh geloo dari P Diddy inimahhh,😢",0,1 bulan yang lalu
@dikayuliana4045,bang lu baik baik aja kah ???,0,1 bulan yang lalu
@RatikaSyarahNurAini,penasaran ada kasus apa ya,0,1 bulan yang lalu
@shafasalsabila3607,"Kenapa bertahun"" g ketahuan??,, sudah pasti ada peran petinggi""/orang penting disana.. jadi g heran klu ada foto"" petinggi disana, karna begitulah penguasa bekerja 😁",0,1 bulan yang lalu
@Wizard-Visions,Sri mulyani ngapain 😮,0,2 minggu yang lalu
@AstridAstridSipahelut,KLO dia mengakhiri hidupnya mana mayat nya?,0,1 bulan yang lalu
@yourluv1922,Kasusnya 2019 TPI kok viralnya skrg ya,1,1 bulan yang lalu
@Ttamiiyaaaa,Bang TC VIP bang,0,1 bulan yang lalu
@fadlanarjuna4082,kalian percaya si jepri ini bener2 meninggal?,0,1 bulan yang lalu
@ummukarimah7659,"Bang, jujur nih, km kurusan ya??",0,1 bulan yang lalu
@fallenfruity,"Baca file nya gak sanggup, mual bangettt 😢",0,1 bulan yang lalu
@alfiantidwihafsari2391,"Gua mau buka filenya takut stres, yaaa walau emang udah stres sih",0,1 bulan yang lalu
@Leonezyr,"Apakah mirip dengan konoha, menutupi masalah yang lebih besar lagi di negara sana makanya ini dibiarkan bocor-pengalihan isu??",0,1 bulan yang lalu
@alfiramaulida8203,banyak banget sih hartanya😢,0,1 bulan yang lalu
@ainikh,Itu openingnya lagu apa sih?,0,2 minggu yang lalu
@YAWIIofficial,karena kebongkar dokumen epstein,0,1 bulan yang lalu
@juniacurup9737,Prasaan kasus ini Uda lama Kog sekarang heboh lagi  Apa karena elit global,0,1 bulan yang lalu
@Shofya999,Benar ga sih katanya mereka makan manusia yang bius lokal,0,1 bulan yang lalu
@triaayumariana4564,Si Jepri Kaya dr pesugihan,0,1 bulan yang lalu
@mhizbufajri595,Anying robert maxwell,0,1 bulan yang lalu
@Rizkiadikurniawan-x3o,apa ini pengalihan isu soal greenland,0,1 bulan yang lalu
@ErickOctavian,are you okay bro? mata lo bengkak,0,1 bulan yang lalu
@gracelee4937,Prince A... ditangkap,0,1 bulan yang lalu
@KANunurApriani,Dulu pernah denger kasus ini sekarang d sebar filenya,0,1 bulan yang lalu
@Sartika_sari,yg ngirim kain kiswah sakit kyak,0,1 bulan yang lalu
@PoorSnake,Apa persamaan MAMAD + AISYAH dengan EIPSTEIN? 🤔 (Aisyah 9 thn),0,4 minggu yang lalu
@nisty4671,pengalih board of peace yang mo bikin gaza jadi kayak new york?  merelokasi warga gaza..penggusuran tingkat global dan indo gabung jadi anteknya trump,0,1 bulan yang lalu
@MeisyaPratiwi03,matanya knpaaaa ka😢,0,1 bulan yang lalu
@LaVieEnRose919,"Katanya si jepri itu blm meninggal, karena beda orang kalo diliat dr jenazah yg bundir itu. Orang kaya mah bebas gak sih, bisa jadi itu pake orang lain seolah olah si jepri meninggoy",0,1 bulan yang lalu
@ridwanajibari4443,Kenapa kalo diliat2 itu epstein kok mukanya ada solo solo nya,0,1 bulan yang lalu
@dellavigne3013,Yg saya curigai malahan dari mereka yg nyebarin.... Apa yg mau mereka rencanain? Kok sebegitunya data seorang napi disebar....,0,1 bulan yang lalu
@PuputJeon,ada yg tau knp ga bisa gabung VIP gak?,0,1 bulan yang lalu
@hasnahnailakeisha4907,Eh,0,1 bulan yang lalu
@jafarshodiq2882,Jangan-jangan dulu michel jackson memutih kan diri karena demi ikut hal beginian. Secara mereka rasis terhadap selain warna kulit putih,0,1 bulan yang lalu
@Apri.dwi2904,Ga ngerti ih ini kasus apa,0,1 bulan yang lalu (diedit)
@annisanura-bo7bv,Jepri ky ani ani cowok y,0,1 bulan yang lalu
@bakulminyak4270,Ijazah nya juga Palsu ternyata..iiihhhiii 😂😂😂😂,0,1 bulan yang lalu
@DandeUlions_0207,"Intinya : ??? Kaca mata robby mana?   Ya intinya mah,  klo ada kasus alot disebuah negara,  yg gak bisa jelas ujungnya,  ga bisa selesai kasusnya,  sudah tau dong siapa dalangnya😂 ya pasti org yg berkuasa lah😂, itu FAKTA UMUM   klo itu org biasa, ga ada kaitan sm org elit ya pasti bentar doang buat ungkap siapa pelaku ,krn ga ada kepentingan😂  Apalagi  ini seorang konsultan jenius pastinya si jeprot ini pegang banyak rahasia para pejabat,  😂   Klo bener dia metong pasti metongmya dibunbun,  atau pura pura metong, tp dia berada disuatu pulau dan tetep ngontrol semua keuangan dunia misalnya😂  Sy cuma mikir sederhana gini, klo lihat kasus ""b*adab* kayak gini, Tuhan jijik banget kali ya liat kelakuan manusia yg sampe Ibl*s aja sungkem😂   Klo dikitab agama sy ada ditulis ayat ""Orang kaya sukar masuk kerajaan Surga""  sampe ditulis lho😂  Karena klo org sudah berduit buanyakkkk dia udh bingung mo ngapain,  pasti hal yg ga wajar aja dia pengen lakuin,  the real ""duit itu produknya dunia""",1,1 bulan yang lalu
@rozakramones2533,"Yang lebih iblis lagi orang yg kasih kain Ka'bah buat Epstein,😢",0,1 bulan yang lalu
@garuhasan2734,Bu sri mulyani??? Masuk? Jgn2... Pemerintah udah pada bersekte nih,0,1 bulan yang lalu
@minahkadminah1748,Dpikiranku juga kaya gitu sebenarnya covid itu berasal dari amerika tp mereka menduh cina,0,1 bulan yang lalu
@Icha.jriajria,Aku baca tuh beberapa file nya.. pening pala weh.. ada beberapa file yang kebaca sama aku.. bikin mual,0,1 bulan yang lalu
@penipujiarti5728,Ijazah palsu ya bang...kaya disini juga loh babu😂,0,1 bulan yang lalu
@misheyla783,"Utk yg kain kiswah, ceunah mah bang dijadiin keset, sianjir. Gini, okelah kita gaboleh mengkultuskan sebuah barang, TAPI THE PROBLEM, tulisan di kain kiswahnya itu loh 🗿 Haduh Jepriii, gue tau lo lg disiksa kubur, tp ga puas gitu ga liat dia kesiksa di dunia, malah kesannya mati aja udh gitu POP! Ilang, ninggalin banyak korban dan trauma, astagfirullohh Jepriii Jepri.",0,1 bulan yang lalu
@deniwidjayatri2673,"Salfok, itu kantong mata tebel amat bang Hiro. berat bener nampaknya beban hidupmu",0,1 bulan yang lalu
@angelinamarthapanjaitan9351,"mata lu kenapa bang, kok bengkak kyk hbs nangis? lu aman kan?!!1",0,1 bulan yang lalu
@AsalAja-pd4sn,"JEPRI JEPRI, JEPRI SAHA SIH JEPRI NIKOL?",0,1 bulan yang lalu
@nenkpretie,"Ko aku g yakin s epstein ini blm mokad😢masa gampang amat mokad nya, takut ny di lindungi ama org org elit itu",0,1 bulan yang lalu
@OjieBerlian-nw9qe,"Epstein boneka politik Zionis, menjebak para Pebisnis & elit global dlm 1 circle aneh & jika tidak nurut dgn Zionist, aibnya akan di bongkar di publikasikan & di permalukan 🧐",0,1 bulan yang lalu
